,file,raw_name,scale,scope,model_key,lookup_key,model_family,variant,benchmark,benchmark_eval,client,weighted_accuracy,categories,subcategories,match_key,benchmark_norm,STEM,go,gsm8k,humanities,java,javascript,"other (business, health, misc.)",php,python,ruby,social sciences
95,eval_result/accuracies_ckpts_full_qwen15moe_composite_meta3_unlearn_clients_client_2_client_2.ckpt__gsm8k.json,full_qwen15moe_composite_meta3_unlearn_clients_client_2_client_2,full,client,qwen15moe_composite_meta3_unlearn,qwen15moe_composite_meta3_unlearn,Qwen 1.5 MoE,Unlearn,gsm8k,gsm8k,client_2,0.6345716451857468,{'gsm8k': 0.6345716451857468},{},"('client', 'full', 'qwen15moe_composite_meta3_unlearn', 'gsm8k', 'client_2')",gsm8k,,,0.6345716451857468,,,,,,,,
96,eval_result/accuracies_ckpts_full_qwen15moe_composite_meta3_unlearn_clients_client_3_client_3.ckpt__gsm8k.json,full_qwen15moe_composite_meta3_unlearn_clients_client_3_client_3,full,client,qwen15moe_composite_meta3_unlearn,qwen15moe_composite_meta3_unlearn,Qwen 1.5 MoE,Unlearn,gsm8k,gsm8k,client_3,0.6345716451857468,{'gsm8k': 0.6345716451857468},{},"('client', 'full', 'qwen15moe_composite_meta3_unlearn', 'gsm8k', 'client_3')",gsm8k,,,0.6345716451857468,,,,,,,,
97,eval_result/accuracies_ckpts_full_qwen15moe_composite_meta3_unlearn_shrink05_clients_client_1_client_1.ckpt__gsm8k.json,full_qwen15moe_composite_meta3_unlearn_shrink05_clients_client_1_client_1,full,client,qwen15moe_composite_meta3_unlearn_shrink05,qwen15moe_composite_meta3_unlearn_shrink05,Qwen 1.5 MoE,Unlearn (shrink=0.5),gsm8k,gsm8k,client_1,0.6345716451857468,{'gsm8k': 0.6345716451857468},{},"('client', 'full', 'qwen15moe_composite_meta3_unlearn_shrink05', 'gsm8k', 'client_1')",gsm8k,,,0.6345716451857468,,,,,,,,
98,eval_result/accuracies_ckpts_full_qwen15moe_composite_meta3_unlearn_shrink05_clients_client_2_client_2.ckpt__gsm8k.json,full_qwen15moe_composite_meta3_unlearn_shrink05_clients_client_2_client_2,full,client,qwen15moe_composite_meta3_unlearn_shrink05,qwen15moe_composite_meta3_unlearn_shrink05,Qwen 1.5 MoE,Unlearn (shrink=0.5),gsm8k,gsm8k,client_2,0.6345716451857468,{'gsm8k': 0.6345716451857468},{},"('client', 'full', 'qwen15moe_composite_meta3_unlearn_shrink05', 'gsm8k', 'client_2')",gsm8k,,,0.6345716451857468,,,,,,,,
99,eval_result/accuracies_ckpts_full_qwen15moe_composite_meta3_unlearn_shrink05_clients_client_3_client_3.ckpt__gsm8k.json,full_qwen15moe_composite_meta3_unlearn_shrink05_clients_client_3_client_3,full,client,qwen15moe_composite_meta3_unlearn_shrink05,qwen15moe_composite_meta3_unlearn_shrink05,Qwen 1.5 MoE,Unlearn (shrink=0.5),gsm8k,gsm8k,client_3,0.6345716451857468,{'gsm8k': 0.6345716451857468},{},"('client', 'full', 'qwen15moe_composite_meta3_unlearn_shrink05', 'gsm8k', 'client_3')",gsm8k,,,0.6345716451857468,,,,,,,,
100,eval_result/accuracies_ckpts_full_llama2_composite_meta3.ckpt.json,full_llama2_composite_meta3,full,global,llama2_composite_meta3,llama2_composite_meta3,LLaMA 2,Standard,,,,0.2751032616436405,"{'STEM': 0.2644135188866799, 'humanities': 0.2605738575982997, 'social sciences': 0.2807929801754956, 'other (business, health, misc.)': 0.30074028377544726}",{},"('global', 'full', 'llama2_composite_meta3', '', '')",mmlu,0.2644135188866799,,,0.2605738575982997,,,0.30074028377544726,,,,0.2807929801754956
101,eval_result/accuracies_ckpts_full_llama2_composite_meta3.ckpt__code.json,full_llama2_composite_meta3,full,global,llama2_composite_meta3,llama2_composite_meta3,LLaMA 2,Standard,code,code,,0.48888380467327835,"{'python': 0.48953823953823955, 'javascript': 0.4854234150856085, 'java': 0.48270095507079414, 'ruby': 0.48793330408073715, 'php': 0.49075411221866083, 'go': 0.4975159191099293}",{},"('global', 'full', 'llama2_composite_meta3', 'code', '')",code,,0.4975159191099293,,,0.48270095507079414,0.4854234150856085,,0.49075411221866083,0.48953823953823955,0.48793330408073715,
102,eval_result/accuracies_ckpts_full_llama2_composite_meta3.ckpt__gsm8k.json,full_llama2_composite_meta3,full,global,llama2_composite_meta3,llama2_composite_meta3,LLaMA 2,Standard,gsm8k,gsm8k,,0.027293404094010616,{'gsm8k': 0.027293404094010616},{},"('global', 'full', 'llama2_composite_meta3', 'gsm8k', '')",gsm8k,,,0.027293404094010616,,,,,,,,
103,eval_result/accuracies_ckpts_llama2_composite_meta3.ckpt.json,llama2_composite_meta3,default,global,llama2_composite_meta3,llama2_composite_meta3,LLaMA 2,Standard,,,,0.25452214784218774,"{'STEM': 0.2253147779986746, 'humanities': 0.2605738575982997, 'social sciences': 0.25024374390640236, 'other (business, health, misc.)': 0.2769895126465145}",{},"('global', 'default', 'llama2_composite_meta3', '', '')",mmlu,0.2253147779986746,,,0.2605738575982997,,,0.2769895126465145,,,,0.25024374390640236
104,eval_result/accuracies_ckpts_full_llama2_composite_meta3_unlearn.ckpt.json,full_llama2_composite_meta3_unlearn,full,global,llama2_composite_meta3_unlearn,llama2_composite_meta3_unlearn,LLaMA 2,Unlearn,,,,0.41739068508759436,"{'STEM': 0.3734261100066269, 'humanities': 0.3562167906482466, 'social sciences': 0.4865128371790705, 'other (business, health, misc.)': 0.48149290561381863}",{},"('global', 'full', 'llama2_composite_meta3_unlearn', '', '')",mmlu,0.3734261100066269,,,0.3562167906482466,,,0.48149290561381863,,,,0.4865128371790705
105,eval_result/accuracies_ckpts_full_llama2_composite_meta3_unlearn.ckpt__code.json,full_llama2_composite_meta3_unlearn,full,global,llama2_composite_meta3_unlearn,llama2_composite_meta3_unlearn,LLaMA 2,Unlearn,code,code,,0.5122303017039859,"{'python': 0.5172709235209235, 'javascript': 0.5010026222427888, 'java': 0.5025084544204541, 'ruby': 0.5186485300570426, 'php': 0.5212919587193124, 'go': 0.5087817507522217}",{},"('global', 'full', 'llama2_composite_meta3_unlearn', 'code', '')",code,,0.5087817507522217,,,0.5025084544204541,0.5010026222427888,,0.5212919587193124,0.5172709235209235,0.5186485300570426,
106,eval_result/accuracies_ckpts_full_llama2_composite_meta3_unlearn.ckpt__gsm8k.json,full_llama2_composite_meta3_unlearn,full,global,llama2_composite_meta3_unlearn,llama2_composite_meta3_unlearn,LLaMA 2,Unlearn,gsm8k,gsm8k,,0.08339651250947688,{'gsm8k': 0.08339651250947688},{},"('global', 'full', 'llama2_composite_meta3_unlearn', 'gsm8k', '')",gsm8k,,,0.08339651250947688,,,,,,,,
107,eval_result/accuracies_ckpts_full_llama2_composite_meta3_unlearn_bank_perclient.ckpt.json,full_llama2_composite_meta3_unlearn_bank_perclient,full,global,llama2_composite_meta3_unlearn_bank_perclient,llama2_composite_meta3_unlearn_bank_perclient,LLaMA 2,Unlearn,,,,0.4138299387551631,"{'STEM': 0.36381709741550694, 'humanities': 0.3487778958554729, 'social sciences': 0.48976275593110175, 'other (business, health, misc.)': 0.48272671190623073}",{},"('global', 'full', 'llama2_composite_meta3_unlearn_bank_perclient', '', '')",mmlu,0.36381709741550694,,,0.3487778958554729,,,0.48272671190623073,,,,0.48976275593110175
108,eval_result/accuracies_ckpts_full_llama2_composite_meta3_unlearn_bank_perclient.ckpt__gsm8k.json,full_llama2_composite_meta3_unlearn_bank_perclient,full,global,llama2_composite_meta3_unlearn_bank_perclient,llama2_composite_meta3_unlearn_bank_perclient,LLaMA 2,Unlearn,gsm8k,gsm8k,,0.11599696739954511,{'gsm8k': 0.11599696739954511},{},"('global', 'full', 'llama2_composite_meta3_unlearn_bank_perclient', 'gsm8k', '')",gsm8k,,,0.11599696739954511,,,,,,,,
109,eval_result/accuracies_ckpts_full_llama2_composite_meta3_unlearn_loo.ckpt.json,full_llama2_composite_meta3_unlearn_loo,full,global,llama2_composite_meta3_unlearn_loo,llama2_composite_meta3_unlearn_loo,LLaMA 2,Unlearn (LOO),,,,0.41589517162797324,"{'STEM': 0.3611663353214049, 'humanities': 0.3528161530286929, 'social sciences': 0.4926876828079298, 'other (business, health, misc.)': 0.4855027760641579}",{},"('global', 'full', 'llama2_composite_meta3_unlearn_loo', '', '')",mmlu,0.3611663353214049,,,0.3528161530286929,,,0.4855027760641579,,,,0.4926876828079298
110,eval_result/accuracies_ckpts_full_llama2_composite_meta3_unlearn_loo.ckpt__code.json,full_llama2_composite_meta3_unlearn_loo,full,global,llama2_composite_meta3_unlearn_loo,llama2_composite_meta3_unlearn_loo,LLaMA 2,Unlearn (LOO),code,code,,0.5038446617393986,"{'python': 0.49657287157287155, 'javascript': 0.49436989048280117, 'java': 0.5001672302946969, 'ruby': 0.5046072838964458, 'php': 0.515304145679969, 'go': 0.503463718424183}",{},"('global', 'full', 'llama2_composite_meta3_unlearn_loo', 'code', '')",code,,0.503463718424183,,,0.5001672302946969,0.49436989048280117,,0.515304145679969,0.49657287157287155,0.5046072838964458,
111,eval_result/accuracies_ckpts_full_llama2_composite_meta3_unlearn_loo.ckpt__gsm8k.json,full_llama2_composite_meta3_unlearn_loo,full,global,llama2_composite_meta3_unlearn_loo,llama2_composite_meta3_unlearn_loo,LLaMA 2,Unlearn (LOO),gsm8k,gsm8k,,0.07429871114480667,{'gsm8k': 0.07429871114480667},{},"('global', 'full', 'llama2_composite_meta3_unlearn_loo', 'gsm8k', '')",gsm8k,,,0.07429871114480667,,,,,,,,
112,eval_result/accuracies_ckpts_full_llama2_composite_meta3_unlearn_loo_shrink05.ckpt.json,full_llama2_composite_meta3_unlearn_loo_shrink05,full,global,llama2_composite_meta3_unlearn_loo_shrink05,llama2_composite_meta3_unlearn_loo_shrink05,LLaMA 2,"Unlearn (LOO, shrink=0.5)",,,,0.41603760148127045,"{'STEM': 0.36547382372432075, 'humanities': 0.353028692879915, 'social sciences': 0.49203769905752354, 'other (business, health, misc.)': 0.4824182603331277}",{},"('global', 'full', 'llama2_composite_meta3_unlearn_loo_shrink05', '', '')",mmlu,0.36547382372432075,,,0.353028692879915,,,0.4824182603331277,,,,0.49203769905752354
113,eval_result/accuracies_ckpts_full_llama2_composite_meta3_unlearn_loo_shrink05.ckpt__code.json,full_llama2_composite_meta3_unlearn_loo_shrink05,full,global,llama2_composite_meta3_unlearn_loo_shrink05,llama2_composite_meta3_unlearn_loo_shrink05,LLaMA 2,"Unlearn (LOO, shrink=0.5)",code,code,,0.5082513503566135,"{'python': 0.49846681096681095, 'javascript': 0.4969921332716335, 'java': 0.5057044111635512, 'ruby': 0.5028521281263713, 'php': 0.5225951886161108, 'go': 0.5057028899307257}",{},"('global', 'full', 'llama2_composite_meta3_unlearn_loo_shrink05', 'code', '')",code,,0.5057028899307257,,,0.5057044111635512,0.4969921332716335,,0.5225951886161108,0.49846681096681095,0.5028521281263713,
114,eval_result/accuracies_ckpts_full_llama2_composite_meta3_unlearn_loo_shrink05.ckpt__gsm8k.json,full_llama2_composite_meta3_unlearn_loo_shrink05,full,global,llama2_composite_meta3_unlearn_loo_shrink05,llama2_composite_meta3_unlearn_loo_shrink05,LLaMA 2,"Unlearn (LOO, shrink=0.5)",gsm8k,gsm8k,,0.11372251705837756,{'gsm8k': 0.11372251705837756},{},"('global', 'full', 'llama2_composite_meta3_unlearn_loo_shrink05', 'gsm8k', '')",gsm8k,,,0.11372251705837756,,,,,,,,
115,eval_result/accuracies_ckpts_full_llama2_composite_meta3_unlearn_shrink05.ckpt.json,full_llama2_composite_meta3_unlearn_shrink05,full,global,llama2_composite_meta3_unlearn_shrink05,llama2_composite_meta3_unlearn_shrink05,LLaMA 2,Unlearn (shrink=0.5),,,,0.4173194701609457,"{'STEM': 0.3667992047713718, 'humanities': 0.3532412327311371, 'social sciences': 0.49398765030874225, 'other (business, health, misc.)': 0.4845774213448489}",{},"('global', 'full', 'llama2_composite_meta3_unlearn_shrink05', '', '')",mmlu,0.3667992047713718,,,0.3532412327311371,,,0.4845774213448489,,,,0.49398765030874225
116,eval_result/accuracies_ckpts_full_llama2_composite_meta3_unlearn_shrink05.ckpt__code.json,full_llama2_composite_meta3_unlearn_shrink05,full,global,llama2_composite_meta3_unlearn_shrink05,llama2_composite_meta3_unlearn_shrink05,LLaMA 2,Unlearn (shrink=0.5),code,code,,0.5086890350048244,"{'python': 0.5027958152958153, 'javascript': 0.4969921332716335, 'java': 0.5057044111635512, 'ruby': 0.49978060552874065, 'php': 0.5204466204078757, 'go': 0.506822475683997}",{},"('global', 'full', 'llama2_composite_meta3_unlearn_shrink05', 'code', '')",code,,0.506822475683997,,,0.5057044111635512,0.4969921332716335,,0.5204466204078757,0.5027958152958153,0.49978060552874065,
117,eval_result/accuracies_ckpts_full_llama2_composite_meta3_unlearn_shrink05.ckpt__gsm8k.json,full_llama2_composite_meta3_unlearn_shrink05,full,global,llama2_composite_meta3_unlearn_shrink05,llama2_composite_meta3_unlearn_shrink05,LLaMA 2,Unlearn (shrink=0.5),gsm8k,gsm8k,,0.09704321455648218,{'gsm8k': 0.09704321455648218},{},"('global', 'full', 'llama2_composite_meta3_unlearn_shrink05', 'gsm8k', '')",gsm8k,,,0.09704321455648218,,,,,,,,
118,eval_result/accuracies_ckpts_full_qwen15moe_composite_meta3.ckpt.json,full_qwen15moe_composite_meta3,full,global,qwen15moe_composite_meta3,qwen15moe_composite_meta3,Qwen 1.5 MoE,Standard,,,,0.5253525138869107,"{'STEM': 0.4907223326706428, 'humanities': 0.3944739638682253, 'social sciences': 0.650308742281443, 'other (business, health, misc.)': 0.6289327575570636}",{},"('global', 'full', 'qwen15moe_composite_meta3', '', '')",mmlu,0.4907223326706428,,,0.3944739638682253,,,0.6289327575570636,,,,0.650308742281443
119,eval_result/accuracies_ckpts_full_qwen15moe_composite_meta3.ckpt__gsm8k.json,full_qwen15moe_composite_meta3,full,global,qwen15moe_composite_meta3,qwen15moe_composite_meta3,Qwen 1.5 MoE,Standard,gsm8k,gsm8k,,0.5269143290371494,{'gsm8k': 0.5269143290371494},{},"('global', 'full', 'qwen15moe_composite_meta3', 'gsm8k', '')",gsm8k,,,0.5269143290371494,,,,,,,,
120,eval_result/accuracies_ckpts_qwen15moe_composite_meta3.ckpt.json,qwen15moe_composite_meta3,default,global,qwen15moe_composite_meta3,qwen15moe_composite_meta3,Qwen 1.5 MoE,Standard,,,,0.5308360632388549,"{'STEM': 0.476805831676607, 'humanities': 0.40212539851222107, 'social sciences': 0.6545336366590835, 'other (business, health, misc.)': 0.6505243676742751}",{},"('global', 'default', 'qwen15moe_composite_meta3', '', '')",mmlu,0.476805831676607,,,0.40212539851222107,,,0.6505243676742751,,,,0.6545336366590835
121,eval_result/accuracies_ckpts_full_qwen15moe_composite_meta3_unlearn.ckpt__gsm8k.json,full_qwen15moe_composite_meta3_unlearn,full,global,qwen15moe_composite_meta3_unlearn,qwen15moe_composite_meta3_unlearn,Qwen 1.5 MoE,Unlearn,gsm8k,gsm8k,,0.6345716451857468,{'gsm8k': 0.6345716451857468},{},"('global', 'full', 'qwen15moe_composite_meta3_unlearn', 'gsm8k', '')",gsm8k,,,0.6345716451857468,,,,,,,,
122,eval_result/accuracies_ckpts_full_qwen15moe_composite_meta3_unlearn_shrink05.ckpt__gsm8k.json,full_qwen15moe_composite_meta3_unlearn_shrink05,full,global,qwen15moe_composite_meta3_unlearn_shrink05,qwen15moe_composite_meta3_unlearn_shrink05,Qwen 1.5 MoE,Unlearn (shrink=0.5),gsm8k,gsm8k,,0.6345716451857468,{'gsm8k': 0.6345716451857468},{},"('global', 'full', 'qwen15moe_composite_meta3_unlearn_shrink05', 'gsm8k', '')",gsm8k,,,0.6345716451857468,,,,,,,,
